review_id,new_image,suspected_match,review_type,frozen_test_involved,sha256_match,phash_distance,dhash_distance,ahash_distance,ssim_score,pixel_similarity_score,dimension_similarity,edge_similarity,color_histogram_correlation,orb_ratio_matches,orb_ransac_inliers,orb_inlier_ratio,other_evidence,final_auto_decision,decision_confidence,decision_reason
REVIEW_0125,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Common Krait\Krait-6.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Krait-6.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.992702,0.999163,0.390625,0.963534,0.99985,4,4,1.0,aspect_similarity=0.458008; area_similarity=0.333156; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0126,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Common Krait\KRAIT2_H.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\KRAIT2_H.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.998145,0.999487,0.312989,0.989754,0.996072,3,0,0.0,aspect_similarity=0.519562; area_similarity=0.188548; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0127,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Common Krait\KRAIT_HA.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\KRAIT_HA.JPG,DUPLICATE_REVIEW,NO,False,2,0,0,0.997775,0.999376,0.3125,0.985282,0.997195,6,5,0.833333,aspect_similarity=0.563281; area_similarity=0.173370; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0128,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Common Krait\maxresdefault.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998477,0.999713,0.3125,0.983579,0.999662,12,12,1.0,aspect_similarity=0.562500; area_similarity=0.173611; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0129,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Common Krait\maxresdefault_002.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault_002.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998077,0.999847,0.3125,0.994969,0.999613,15,11,0.733333,aspect_similarity=0.562500; area_similarity=0.173611; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0130,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Common Krait\maxresdefault_003.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault_003.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.998054,0.999671,0.3125,0.98774,0.99962,9,6,0.666667,aspect_similarity=0.562500; area_similarity=0.173611; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0132,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\170px-Elapidae_-_Ophiophagus_hannah.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\170px-Elapidae_-_Ophiophagus_hannah.JPG,DUPLICATE_REVIEW,NO,False,0,1,0,0.996226,0.998393,0.425,0.99737,0.997574,19,16,0.842105,aspect_similarity=0.664062; area_similarity=0.272000; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0133,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\200352091-001.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\200352091-001.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996331,0.999942,0.4561,0.985459,0.999872,13,11,0.846154,aspect_similarity=0.570125; area_similarity=0.364880; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0134,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\23360067593_23360067593_NLKS8443_Searching_for_King_Cobra.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\23360067593_23360067593_NLKS8443_Searching_for_King_Cobra.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996041,0.999835,0.208333,0.991279,0.999595,7,6,0.857143,aspect_similarity=0.562500; area_similarity=0.077160; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0137,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\7691.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\7691.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996919,0.999773,0.3125,0.993406,0.999951,11,7,0.636364,aspect_similarity=0.562500; area_similarity=0.173611; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0138,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\ap17207013744013.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\ap17207013744013.jpg,DUPLICATE_REVIEW,NO,False,0,0,1,0.997497,0.999681,0.166667,0.993165,0.999502,4,4,1.0,aspect_similarity=0.750000; area_similarity=0.037037; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0139,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\b3bddd06c161b0b368fca1845dff6e974aa48bcc87495bff50309d9b19296ae7.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\b3bddd06c161b0b368fca1845dff6e974aa48bcc87495bff50309d9b19296ae7.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997281,0.999786,0.625,0.991497,0.999564,21,16,0.761905,aspect_similarity=0.534188; area_similarity=0.731250; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0140,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\cobra-head.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\cobra-head.jpg,DUPLICATE_REVIEW,NO,False,0,0,1,0.998154,0.999878,0.6875,0.986692,0.999685,24,12,0.5,aspect_similarity=0.538160; area_similarity=0.878281; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0141,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\cobra-long.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\cobra-long.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997843,0.999835,0.387597,0.969268,0.999464,4,4,1.0,aspect_similarity=0.562016; area_similarity=0.267308; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0142,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\cobra6n.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\cobra6n.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996762,0.999931,0.533333,0.993845,0.999738,20,17,0.85,aspect_similarity=0.566667; area_similarity=0.501961; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0143,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\cobra_001.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\cobra_001.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.997669,0.999726,0.206292,0.992504,0.999652,11,9,0.818182,aspect_similarity=0.678185; area_similarity=0.062750; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0144,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\cobra_002.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\cobra_002.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996174,0.999509,0.195312,0.985369,0.998779,3,0,0.0,aspect_similarity=0.488770; area_similarity=0.078047; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0145,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\exotic_king_cobra_h.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\exotic_king_cobra_h.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996539,0.999686,0.195312,0.981667,0.999764,9,6,0.666667,aspect_similarity=0.562500; area_similarity=0.067817; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0146,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\IMG_7375.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\IMG_7375.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.99791,0.999704,0.097847,0.984402,0.999376,0,0,0.0,aspect_similarity=0.706947; area_similarity=0.013543; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0147,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\IMG_7415.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\IMG_7415.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.994884,0.999407,0.119689,0.966718,0.997617,1,0,0.0,aspect_similarity=0.777977; area_similarity=0.018414; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0148,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\IMG_7421.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\IMG_7421.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.995482,0.999581,0.108108,0.964839,0.995052,2,0,0.0,aspect_similarity=0.679459; area_similarity=0.017201; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0149,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\king-cobra-1_001.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\king-cobra-1_001.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996781,0.999513,0.195312,0.983997,0.999804,8,6,0.75,aspect_similarity=0.695312; area_similarity=0.054863; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0150,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\King-Cobra-by-kokotewan-640x326.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\King-Cobra-by-kokotewan-640x326.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.99869,0.999869,0.625,0.993231,0.999533,14,7,0.5,aspect_similarity=0.509375; area_similarity=0.766871; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0151,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\King-Cobra-captive.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\King-Cobra-captive.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997487,0.999779,0.413223,0.962215,0.999719,10,10,1.0,aspect_similarity=0.528926; area_similarity=0.322831; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0152,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\king-cobra-wallpapers-desktop-background.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\king-cobra-wallpapers-desktop-background.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997781,0.999779,0.15625,0.982913,0.999085,4,4,1.0,aspect_similarity=0.625000; area_similarity=0.039062; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0153,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\King_Cobra_25.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\King_Cobra_25.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997547,0.999634,0.120846,0.988925,0.999336,2,0,0.0,aspect_similarity=0.800000; area_similarity=0.018255; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0154,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\kingcobra-002.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\kingcobra-002.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997465,0.999841,0.285714,0.992545,0.999792,12,10,0.833333,aspect_similarity=0.603571; area_similarity=0.135249; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0155,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\KingCobra_001.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\KingCobra_001.jpg,DUPLICATE_REVIEW,NO,False,0,0,1,0.996609,0.999643,0.222222,0.971396,0.999464,15,14,0.933333,aspect_similarity=0.666667; area_similarity=0.074074; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0156,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\KingCobra_003.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\KingCobra_003.jpg,DUPLICATE_REVIEW,NO,False,2,0,0,0.995325,0.999784,0.179695,0.97565,0.999302,7,4,0.571429,aspect_similarity=0.582210; area_similarity=0.055461; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
