relative_path,filename,parent_label,species_label,sha256,width,height,exact_duplicate_group,near_duplicate_group,source_group,exact_existing_match,strict_existing_classification,frozen_test_leakage_status,species_label_conflict,provenance_status,license_status,technical_filter_survivor,resolution_status,reason
Non-Venomous/Indian Rock Python/maxresdefault.jpg,maxresdefault.jpg,Non-Venomous,Indian Rock Python,fe781a2a56893ff947272ac367fd744ea603643c17d992ce4c96a1ae9fd8b3a0,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/maxresdefault_001.jpg,maxresdefault_001.jpg,Non-Venomous,Indian Rock Python,0ecd80ceeab3710f03c243dc76d42e716034bf9e4eaf6f0fdecd52e5f261bd4e,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/maxresdefault_002.jpg,maxresdefault_002.jpg,Non-Venomous,Indian Rock Python,9d27e752528e455c203ce17d84eea705ec8908976d9cc9011ef8bea9a5c934e1,1920,1080,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/maxresdefault_003.jpg,maxresdefault_003.jpg,Non-Venomous,Indian Rock Python,c86a9566ab82f70da327290993f385e9ac0b91d497fe26b3ca653b3827a38cb5,1920,1080,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/maxresdefault_004.jpg,maxresdefault_004.jpg,Non-Venomous,Indian Rock Python,24d1cc3060a63f42ffa38b3d9e5f70df5c724bbb6ba9bc263e2cf14cb8729c06,2567,1005,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/maxresdefault_006.jpg,maxresdefault_006.jpg,Non-Venomous,Indian Rock Python,87b0f64c57d2a5a6d244ef72b72a4cdfad50b2497f18bd3218a47f9c382b5a02,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/maxresdefault_007.jpg,maxresdefault_007.jpg,Non-Venomous,Indian Rock Python,880547795a9c1497c321aa0e7f75287c68c34c9f0cb3e0e5f15ff14e9d8eb102,1280,720,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Indian Rock Python/maxresdefault_008.jpg,maxresdefault_008.jpg,Non-Venomous,Indian Rock Python,41d0104fb0e122849de996e6ad9ef8d6be5b9442ab8a484deb9c5638790bd299,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/maxresdefault_010.jpg,maxresdefault_010.jpg,Non-Venomous,Indian Rock Python,b00398a40e371840a9caa37f3f1b17eeba04aa95deb9b4eeff346ef7302bdfd2,1280,720,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Indian Rock Python/Python  molurus2.jpg,Python  molurus2.jpg,Non-Venomous,Indian Rock Python,a3910b0d35a87e36ed08ea5f8ea83ff8cd60e70f8523816d4c3fd8b5bd20a090,1400,846,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/Python  molurus3.jpg,Python  molurus3.jpg,Non-Venomous,Indian Rock Python,5bc088f850680b5ddc56bc20fd07b2f58ab02a1da50a8bdb7b869a327ad3edb6,1400,846,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/Python  molurus4.jpg,Python  molurus4.jpg,Non-Venomous,Indian Rock Python,de671418873105ce2a2e27ec734240fc141c3ed564bcc8b1845ab07b1719cba1,1400,846,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/python-generic_650x400_81472483726.jpg,python-generic_650x400_81472483726.jpg,Non-Venomous,Indian Rock Python,42ecaa621ed714368bf3a7c67448af7c7d6468e273b4a92ae85b608aac6c8db2,650,400,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Non-Venomous/Indian Rock Python/python1.jpg,python1.jpg,Non-Venomous,Indian Rock Python,a49b68053c8e350bea932ff4cbffe2d3f8e39c051fc7a9f09409e2aa4985056e,510,431,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/python_big_12.jpg,python_big_12.jpg,Non-Venomous,Indian Rock Python,e8d242dc60609a649f71ee23222e19816b5a9d91a4566fe1a42012bb8e7cbf94,666,338,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/stock-photo-indian-rock-python-python-molurus-isolated-on-white-background-33295459.jpg,stock-photo-indian-rock-python-python-molurus-isolated-on-white-background-33295459.jpg,Non-Venomous,Indian Rock Python,cda9d5b99ec075e9d41a747f0cd7fe5df8f181aea3ed5185301c2b71bef3f9fd,1500,1101,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Non-Venomous/Indian Rock Python/udaipurtimes-6_1437804595.jpg,udaipurtimes-6_1437804595.jpg,Non-Venomous,Indian Rock Python,6abc48d7c680ca7e4ce5764450c11f178b151733f165d0b7f75414357d39ff0b,600,325,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Common Krait/01DSC_6599.JPG,01DSC_6599.JPG,Venomous,Common Krait,9bcc5c4c10696417d24898d7a19fee368fb9faa1982c9efeef783bb9ca09382f,1600,915,,,,False,POSSIBLE_NEAR_DUPLICATE,POSSIBLE_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/12382341385_f5af5fc558_b.jpg,12382341385_f5af5fc558_b.jpg,Venomous,Common Krait,d00ba8c62a72b6f54910368a73d4cce14f17c36fdbe5217b71d1003599af114c,1024,372,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/12387351175_937273a2dd_b.jpg,12387351175_937273a2dd_b.jpg,Venomous,Common Krait,e4264546825b0a1c53e3dc53af45578353decadbd5b2266c26adcc9327c242e3,1024,993,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/12474945055_9b6d772f9d_b.jpg,12474945055_9b6d772f9d_b.jpg,Venomous,Common Krait,e3e9bdac54519448c2bbc710ed5fe16084bb9f8d4a5bf7c1596bf4fd40327ba3,1024,498,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Common Krait/12475101553_432da47bde_b.jpg,12475101553_432da47bde_b.jpg,Venomous,Common Krait,5a8d5c23aa0a0a6b566ba73544cb53cc5d971053d436f934d5bf870a8e437d05,1024,662,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/1438850347IMG_1543.jpg,1438850347IMG_1543.jpg,Venomous,Common Krait,3237d80eb5948b14e8f6217aa71360000a01d5d93875ef05a030e52e2fc29c19,600,337,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/14726606771_f1dda9c3b9_b.jpg,14726606771_f1dda9c3b9_b.jpg,Venomous,Common Krait,51d3c464346a4b407d092ec7b7bf8b227fdbeade94354cd7dba69ce12ad4cb83,1024,671,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/2056.jpeg,2056.jpeg,Venomous,Common Krait,af1a94236c45fa49d44b0edc4d4ab84c86281e9c66b992392e18b16dbe0fb458,750,500,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/2816621425_c2ac28297a_b.jpg,2816621425_c2ac28297a_b.jpg,Venomous,Common Krait,6c3051961c216510e52368ff4c3fdd49cf5a2ccb1f32b3e62dac136c801b108a,685,1024,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Common Krait/5556319714_5d0d0b919c.jpg,5556319714_5d0d0b919c.jpg,Venomous,Common Krait,78a7e1ed9056f6816dbc562b08e9621226082b3ca973dba994a0713c69639f9b,500,212,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/6674918465_fe1d46c3ab_b.jpg,6674918465_fe1d46c3ab_b.jpg,Venomous,Common Krait,e2336bcdccb8e7f299af7559180c62dfaa7b57b923b53c90f365505bc48d3bb4,1024,576,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/6O4A4560.jpg,6O4A4560.jpg,Venomous,Common Krait,ba53991cc74212f6d0310605c6d787cbd5c758fd5a3d79c7b5c32deb4f3a91c9,4055,2703,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/81cb1316d8bd6b5ec1dbf0e4d68cf367.jpg,81cb1316d8bd6b5ec1dbf0e4d68cf367.jpg,Venomous,Common Krait,a3ad6145b68986c9ea3de19b5b988a4733c7a7efb370de8e4a5e687669099e37,599,279,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/_a0addf20-4e76-11e6-8d8d-a42edc5c5383.jpg,_a0addf20-4e76-11e6-8d8d-a42edc5c5383.jpg,Venomous,Common Krait,ea85305552e53d062fc5147638de719be4892deeb514f2291852b2b7074b55f3,640,468,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/_DSC0082.jpg,_DSC0082.jpg,Venomous,Common Krait,311ad5abf59ed0702f9faa8063e299a205e65a2fd4a34b4cbdf58cc4774372ec,1600,948,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/afc3fbd1c45e1f79f26e6271444de28e.jpg,afc3fbd1c45e1f79f26e6271444de28e.jpg,Venomous,Common Krait,298cc3340e2cefb26c0e6cc42327f7f1d010fb4b35cc3b0c991ab2ff39195dd6,220,147,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Common Krait/B_caeruleus_01-800x455.jpg,B_caeruleus_01-800x455.jpg,Venomous,Common Krait,141451ae1ba5e561ebe19e88a886784452c8b08c8f17cb94faff3a03315e25d2,800,455,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/baby-krait.jpg,baby-krait.jpg,Venomous,Common Krait,af262e57ff702bb6f44619cb89ba0236cfd835ff7af058edaa988826b2e32c22,1024,768,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/body.gif,body.gif,Venomous,Common Krait,742fcbdc8bdabf0320cb67629c60d5445f9a8f33039bf5fd1d043753b3552e15,400,200,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/CJSSKalach1.jpg,CJSSKalach1.jpg,Venomous,Common Krait,9a0e8b5d286d892e49ce83fe96e960fc6639a84d69d5f2d8eb9b7ceb540a8fba,500,286,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Common Krait/common krait 2.png,common krait 2.png,Venomous,Common Krait,50d185a093befcf7fc296df638d0eaa212368955c70074e778c6c11d55c03c6e,320,273,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/Common krait_001.jpg,Common krait_001.jpg,Venomous,Common Krait,0baf6e961d8c711302fc5be8c6533c244da6b4ba83b85bf83092bb53b7e8442c,1152,679,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Common Krait/common-krait-1.jpg,common-krait-1.jpg,Venomous,Common Krait,82de3a67a4518d113d9b5c478c9af81a5195d9b02ba77f6ce1d21fa2b244a64c,600,275,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/common-krait-final.jpg,common-krait-final.jpg,Venomous,Common Krait,dc7f40280b41e271db358d787c3a98fef1ab8af4134209145fc3b92d908f503e,3888,2592,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/common-krait-in-latrine-pan.jpg,common-krait-in-latrine-pan.jpg,Venomous,Common Krait,15bfcbf023c65b18dfbe40b65c4462dfaef30df5c0a6b1f70c9a967044ca166d,800,600,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/common-krait-snake.png,common-krait-snake.png,Venomous,Common Krait,55e0f19f456213895a90591f0462dceae78c8e4d14b4ec9f9d14c9015330d366,1024,480,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/common-krait-snake_1500128186.jpeg,common-krait-snake_1500128186.jpeg,Venomous,Common Krait,54f7da18c8047c7be95b4c298958b6e28fb5ec7f627302b337cac908721a5ed7,337,156,,,,False,FALSE_POSITIVE_PERCEPTUAL_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/common-krait.jpg,common-krait.jpg,Venomous,Common Krait,b8ed542956ae8f32741645464725cc1f9d1df62ed173c140f807387539d34178,415,218,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/common-krait_007.jpg,common-krait_007.jpg,Venomous,Common Krait,1487e5be1b3508f223bba5363e774850b8655b2419cc0a073fb55f0b9d7fef98,1000,496,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/common-krait_008.jpg,common-krait_008.jpg,Venomous,Common Krait,cf9a85e28d82cb5f72658e8550cb57d697e04d698478c70944abf37b68e4ab17,252,202,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Common Krait/COMMON-KRAIT_011.jpg,COMMON-KRAIT_011.jpg,Venomous,Common Krait,7278e8f802888e317089b2bf0e1316cded458085a62c604aa0e28e6281cc6199,710,349,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Common Krait/Common_Krait(Bungarus_Caeruleus)_in_Parassinikadavu_Snake_Park.jpg,Common_Krait(Bungarus_Caeruleus)_in_Parassinikadavu_Snake_Park.jpg,Venomous,Common Krait,7e99475ac29c336a6e81845a9125c498329038efce14323b29df65a8aae49f44,4000,3000,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
