new_image,new_species,new_parent_class,existing_image,existing_class,existing_split,phash_distance,dhash_distance,previous_classification,ahash_distance,aspect_ratio_delta,pixel_correlation,ssim,color_histogram_correlation,orb_ratio_matches,orb_ransac_inliers,orb_inlier_ratio,final_classification,evidence,near_duplicate_status
Non-Venomous/Banded Racer/03000025388_01_f.jpg,Banded Racer,Non-Venomous,train/Non_Venomous_Snake/03000025388_01_f.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.333008,0.999275,0.994669,0.998561,42,42,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3330; pixel_corr=0.9993; SSIM=0.9947; hist_corr=0.9986; ORB_good=42; ORB_inliers=42; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/indo-chinese-rat-snake-ptyas-korros-gdcca8.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/indo-chinese-rat-snake-ptyas-korros-gdcca8.jpg,Non_Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.288889,0.999805,0.998629,0.999143,148,143,0.966216,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.2889; pixel_corr=0.9998; SSIM=0.9986; hist_corr=0.9991; ORB_good=148; ORB_inliers=143; ORB_inlier_ratio=0.9662,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/indo-chinese-rat-snake_3012.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/indo-chinese-rat-snake_3012.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999686,0.997213,0.99912,176,158,0.897727,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9997; SSIM=0.9972; hist_corr=0.9991; ORB_good=176; ORB_inliers=158; ORB_inlier_ratio=0.8977,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/indochinese-rat-snake-grey.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/indochinese-rat-snake-grey.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.575926,0.999793,0.997121,0.999728,14,7,0.5,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.5759; pixel_corr=0.9998; SSIM=0.9971; hist_corr=0.9997; ORB_good=14; ORB_inliers=7; ORB_inlier_ratio=0.5000,POSSIBLE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/indochinese-rat-snake-grey2.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/indochinese-rat-snake-grey2.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.733333,0.99972,0.996673,0.999328,1,0,0.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.7333; pixel_corr=0.9997; SSIM=0.9967; hist_corr=0.9993; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,POSSIBLE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/indochinese-rat-snake3-brown.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/indochinese-rat-snake3-brown.jpg,Non_Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.329577,0.999877,0.997514,0.999821,54,41,0.759259,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.3296; pixel_corr=0.9999; SSIM=0.9975; hist_corr=0.9998; ORB_good=54; ORB_inliers=41; ORB_inlier_ratio=0.7593,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/kevin-messenger-hong-kong-ptyas-mucosus.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/kevin-messenger-hong-kong-ptyas-mucosus.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.33375,0.999178,0.997655,0.998185,41,41,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3337; pixel_corr=0.9992; SSIM=0.9977; hist_corr=0.9982; ORB_good=41; ORB_inliers=41; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/maxresdefault.jpg,Common Rat Snake,Non-Venomous,validation/Non_Venomous_Snake/maxresdefault.jpg,Non_Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999689,0.997893,0.999567,17,12,0.705882,LIKELY_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9979; hist_corr=0.9996; ORB_good=17; ORB_inliers=12; ORB_inlier_ratio=0.7059,POSSIBLE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/maxresdefault_001.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/maxresdefault_001.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999761,0.997384,0.99991,2,0,0.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9998; SSIM=0.9974; hist_corr=0.9999; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,POSSIBLE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/Pantherophis alleghaniensis b WOM WMA 3 April 2010 Pittsylvania Co 537.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/Pantherophis alleghaniensis b WOM WMA 3 April 2010 Pittsylvania Co 537.jpg,Non_Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.335938,0.99892,0.996305,0.996073,35,35,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.3359; pixel_corr=0.9989; SSIM=0.9963; hist_corr=0.9961; ORB_good=35; ORB_inliers=35; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/ptyas-carinatus-keeled-rat-snake9.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/ptyas-carinatus-keeled-rat-snake9.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.483636,0.9996,0.998034,0.999359,7,4,0.571429,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4836; pixel_corr=0.9996; SSIM=0.9980; hist_corr=0.9994; ORB_good=7; ORB_inliers=4; ORB_inlier_ratio=0.5714,POSSIBLE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/Ptyas-korros-Krabi.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/Ptyas-korros-Krabi.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.645833,0.99877,0.997079,0.999285,0,0,0.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.6458; pixel_corr=0.9988; SSIM=0.9971; hist_corr=0.9993; ORB_good=0; ORB_inliers=0; ORB_inlier_ratio=0.0000,POSSIBLE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/ptyas.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/ptyas.jpg,Non_Venomous_Snake,TRAIN,2,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.288,0.999465,0.995434,0.998929,162,146,0.901235,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=1; aHash=0; aspect_delta=0.2880; pixel_corr=0.9995; SSIM=0.9954; hist_corr=0.9989; ORB_good=162; ORB_inliers=146; ORB_inlier_ratio=0.9012,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/Ptyas_mucosus_03.JPG,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/Ptyas_mucosus_03.JPG,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999378,0.998005,0.998855,116,115,0.991379,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9994; SSIM=0.9980; hist_corr=0.9989; ORB_good=116; ORB_inliers=115; ORB_inlier_ratio=0.9914,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/Ptyas_mucosus_05.JPG,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/Ptyas_mucosus_05.JPG,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999072,0.995431,0.99925,121,119,0.983471,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9991; SSIM=0.9954; hist_corr=0.9993; ORB_good=121; ORB_inliers=119; ORB_inlier_ratio=0.9835,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/Pytas-mucosus-Bob-Burgess-permissioned.jpg,Common Rat Snake,Non-Venomous,validation/Non_Venomous_Snake/Pytas-mucosus-Bob-Burgess-permissioned.jpg,Non_Venomous_Snake,VALIDATION,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.62,0.999459,0.995707,0.99777,0,0,0.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.6200; pixel_corr=0.9995; SSIM=0.9957; hist_corr=0.9978; ORB_good=0; ORB_inliers=0; ORB_inlier_ratio=0.0000,POSSIBLE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/rat_8jul07_1a.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/rat_8jul07_1a.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.33,0.999706,0.997835,0.997595,32,30,0.9375,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3300; pixel_corr=0.9997; SSIM=0.9978; hist_corr=0.9976; ORB_good=32; ORB_inliers=30; ORB_inlier_ratio=0.9375,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/Rat_snake.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/Rat_snake.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.334375,0.999262,0.99698,0.99944,46,43,0.934783,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3344; pixel_corr=0.9993; SSIM=0.9970; hist_corr=0.9994; ORB_good=46; ORB_inliers=43; ORB_inlier_ratio=0.9348,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/rat_snake_800_Richmond_fs_fs.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/rat_snake_800_Richmond_fs_fs.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.33,0.999872,0.998334,0.999865,87,80,0.91954,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3300; pixel_corr=0.9999; SSIM=0.9983; hist_corr=0.9999; ORB_good=87; ORB_inliers=80; ORB_inlier_ratio=0.9195,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/ratsnake-basking-on-forest_med_hr.jpeg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/snakec.jpg,Non_Venomous_Snake,TRAIN,4,0,POSSIBLE_NEAR_DUPLICATE,2,0.335,0.946294,0.837135,0.998129,64,57,0.890625,CONFIRMED_NEAR_DUPLICATE,pHash=4; dHash=0; aHash=2; aspect_delta=0.3350; pixel_corr=0.9463; SSIM=0.8371; hist_corr=0.9981; ORB_good=64; ORB_inliers=57; ORB_inlier_ratio=0.8906,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/ratsnake.jpg,Common Rat Snake,Non-Venomous,validation/Non_Venomous_Snake/ratsnake.jpg,Non_Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999768,0.998508,0.999192,204,197,0.965686,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9998; SSIM=0.9985; hist_corr=0.9992; ORB_good=204; ORB_inliers=197; ORB_inlier_ratio=0.9657,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/ratsnake3.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/ratsnake3.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.333333,0.99952,0.998995,0.999896,71,68,0.957746,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9995; SSIM=0.9990; hist_corr=0.9999; ORB_good=71; ORB_inliers=68; ORB_inlier_ratio=0.9577,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/ratsnake4734.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/ratsnake4734.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.248889,0.999739,0.99776,0.999646,212,198,0.933962,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2489; pixel_corr=0.9997; SSIM=0.9978; hist_corr=0.9996; ORB_good=212; ORB_inliers=198; ORB_inlier_ratio=0.9340,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/snake-rat-snake.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/snake-rat-snake.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999923,0.998182,0.999007,156,140,0.897436,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9999; SSIM=0.9982; hist_corr=0.9990; ORB_good=156; ORB_inliers=140; ORB_inlier_ratio=0.8974,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/snake-removal-athens-ga.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/snake-removal-athens-ga.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.997746,0.996058,0.972969,116,113,0.974138,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9977; SSIM=0.9961; hist_corr=0.9730; ORB_good=116; ORB_inliers=113; ORB_inlier_ratio=0.9741,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/Snake.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/Snake.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.379688,0.999348,0.994986,0.998154,32,32,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3797; pixel_corr=0.9993; SSIM=0.9950; hist_corr=0.9982; ORB_good=32; ORB_inliers=32; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/snake020.jpg,Common Rat Snake,Non-Venomous,validation/Non_Venomous_Snake/snake020.jpg,Non_Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999779,0.997347,0.999296,78,78,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9998; SSIM=0.9973; hist_corr=0.9993; ORB_good=78; ORB_inliers=78; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/snake6-25-13b.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/snake6-25-13b.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,1,0.210909,0.998893,0.997915,0.99828,135,128,0.948148,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=1; aspect_delta=0.2109; pixel_corr=0.9989; SSIM=0.9979; hist_corr=0.9983; ORB_good=135; ORB_inliers=128; ORB_inlier_ratio=0.9481,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/snake_black_rat.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/snake_black_rat.jpg,Non_Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999901,0.996715,0.999838,197,182,0.923858,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9999; SSIM=0.9967; hist_corr=0.9998; ORB_good=197; ORB_inliers=182; ORB_inlier_ratio=0.9239,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/top-ptyas-mucosa-indian-rat-snake-bottom-naja-naja-common-indian-cobra-AT1H2X.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/top-ptyas-mucosa-indian-rat-snake-bottom-naja-naja-common-indian-cobra-AT1H2X.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.260769,0.999855,0.99784,0.999964,36,28,0.777778,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2608; pixel_corr=0.9999; SSIM=0.9978; hist_corr=1.0000; ORB_good=36; ORB_inliers=28; ORB_inlier_ratio=0.7778,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/unnamed.png,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/rat snake.jpg,Non_Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,1,0.337891,0.857725,0.784226,0.998909,71,63,0.887324,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=1; aspect_delta=0.3379; pixel_corr=0.8577; SSIM=0.7842; hist_corr=0.9989; ORB_good=71; ORB_inliers=63; ORB_inlier_ratio=0.8873,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/western-rat-snake-texas-ratsnake-black-rat-snake-pilot-black-snake-ebnm1g.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/western-rat-snake-texas-ratsnake-black-rat-snake-pilot-black-snake-ebnm1g.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.288889,0.999507,0.998275,0.997262,84,80,0.952381,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2889; pixel_corr=0.9995; SSIM=0.9983; hist_corr=0.9973; ORB_good=84; ORB_inliers=80; ORB_inlier_ratio=0.9524,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Rat Snake/white-bellied-rat-snake_0115.jpg,Common Rat Snake,Non-Venomous,train/Non_Venomous_Snake/white-bellied-rat-snake_0115.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999695,0.998848,0.996853,184,174,0.945652,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9997; SSIM=0.9988; hist_corr=0.9969; ORB_good=184; ORB_inliers=174; ORB_inlier_ratio=0.9457,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/03000026807_01_f.jpg,Common Sand Boa,Non-Venomous,train/Non_Venomous_Snake/03000026807_01_f.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999129,0.996208,0.993898,70,70,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9991; SSIM=0.9962; hist_corr=0.9939; ORB_good=70; ORB_inliers=70; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/0844.jpeg,Common Sand Boa,Non-Venomous,train/Non_Venomous_Snake/0604.jpg,Non_Venomous_Snake,TRAIN,2,2,HIGH_CONFIDENCE_NEAR_DUPLICATE,4,0.333333,0.89174,0.593045,0.997819,65,57,0.876923,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=2; aHash=4; aspect_delta=0.3333; pixel_corr=0.8917; SSIM=0.5930; hist_corr=0.9978; ORB_good=65; ORB_inliers=57; ORB_inlier_ratio=0.8769,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/1157751.jpg,Common Sand Boa,Non-Venomous,test/Non_Venomous_Snake/1157751.jpg,Non_Venomous_Snake,TEST,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.328685,0.999355,0.995672,0.999452,76,74,0.973684,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.3287; pixel_corr=0.9994; SSIM=0.9957; hist_corr=0.9995; ORB_good=76; ORB_inliers=74; ORB_inlier_ratio=0.9737,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/1200px-Eryx_jaculus.jpg,Common Sand Boa,Non-Venomous,test/Non_Venomous_Snake/1200px-Eryx_jaculus.jpg,Non_Venomous_Snake,TEST,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.343333,0.999629,0.998511,0.998634,18,18,1.0,LIKELY_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3433; pixel_corr=0.9996; SSIM=0.9985; hist_corr=0.9986; ORB_good=18; ORB_inliers=18; ORB_inlier_ratio=1.0000,POSSIBLE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/20141005_190516.jpg,Common Sand Boa,Non-Venomous,train/Non_Venomous_Snake/20141005_190516.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999859,0.997782,0.999971,0,0,0.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9999; SSIM=0.9978; hist_corr=1.0000; ORB_good=0; ORB_inliers=0; ORB_inlier_ratio=0.0000,POSSIBLE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/300px-Boa.jpg,Common Sand Boa,Non-Venomous,test/Non_Venomous_Snake/300px-Boa.jpg,Non_Venomous_Snake,TEST,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.376667,0.998306,0.995553,0.999771,21,19,0.904762,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3767; pixel_corr=0.9983; SSIM=0.9956; hist_corr=0.9998; ORB_good=21; ORB_inliers=19; ORB_inlier_ratio=0.9048,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/3121447067_f9ce8f7a98_b.jpg,Common Sand Boa,Non-Venomous,train/Non_Venomous_Snake/3121447067_f9ce8f7a98_b.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999487,0.996342,0.998798,81,79,0.975309,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9995; SSIM=0.9963; hist_corr=0.9988; ORB_good=81; ORB_inliers=79; ORB_inlier_ratio=0.9753,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/450-27504292-common-sand-boa-snake.jpg,Common Sand Boa,Non-Venomous,test/Non_Venomous_Snake/450-27504292-common-sand-boa-snake.jpg,Non_Venomous_Snake,TEST,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.315556,0.999023,0.996117,0.999873,102,98,0.960784,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3156; pixel_corr=0.9990; SSIM=0.9961; hist_corr=0.9999; ORB_good=102; ORB_inliers=98; ORB_inlier_ratio=0.9608,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/50300131.jpg,Common Sand Boa,Non-Venomous,train/Non_Venomous_Snake/50300131.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.334,0.999934,0.999445,0.999938,63,61,0.968254,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3340; pixel_corr=0.9999; SSIM=0.9994; hist_corr=0.9999; ORB_good=63; ORB_inliers=61; ORB_inlier_ratio=0.9683,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/71cca88c06df3d66ba9bbc5c79ec7bc7.jpg,Common Sand Boa,Non-Venomous,validation/Non_Venomous_Snake/71cca88c06df3d66ba9bbc5c79ec7bc7.jpg,Non_Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.0,0.999706,0.998607,0.996922,243,240,0.987654,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.0000; pixel_corr=0.9997; SSIM=0.9986; hist_corr=0.9969; ORB_good=243; ORB_inliers=240; ORB_inlier_ratio=0.9877,HIGH_CONFIDENCE_NEAR_DUPLICATE
Non-Venomous/Common Sand Boa/a57b14f8130c77339a33b5f7c40a0952--beautiful-snakes-sands.jpg,Common Sand Boa,Non-Venomous,validation/Non_Venomous_Snake/a57b14f8130c77339a33b5f7c40a0952--beautiful-snakes-sands.jpg,Non_Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.251562,0.999708,0.995576,0.999465,122,115,0.942623,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2516; pixel_corr=0.9997; SSIM=0.9956; hist_corr=0.9995; ORB_good=122; ORB_inliers=115; ORB_inlier_ratio=0.9426,HIGH_CONFIDENCE_NEAR_DUPLICATE
