review_id,image_path,species,parent_class,review_type,suspected_match_path,suspected_match_split,frozen_test_involved,similarity_summary,contact_sheet_path,human_decision,human_notes,final_recommended_status
REVIEW_0238,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\755725196-egyptian-saw-scaled-viper-gecko-chad-sahara-das-versunkene-paradies.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/755725196-egyptian-saw-scaled-viper-gecko-chad-sahara-das-versunkene-paradies.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9988; SSIM=0.9957; hist_corr=0.9996; ORB_good=11; ORB_inliers=9; ORB_inlier_ratio=0.8182,contact_sheets/duplicate_review/review_0238_duplicate_review.png,,,
REVIEW_0239,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\806797304-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/806797304-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9998; SSIM=0.9958; hist_corr=0.9996; ORB_good=14; ORB_inliers=9; ORB_inlier_ratio=0.6429,contact_sheets/duplicate_review/review_0239_duplicate_review.png,,,
REVIEW_0240,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\886949850-wall-gecko-egyptian-saw-scaled-viper-wriggling-chad.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/886949850-wall-gecko-egyptian-saw-scaled-viper-wriggling-chad.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9992; SSIM=0.9959; hist_corr=0.9998; ORB_good=13; ORB_inliers=7; ORB_inlier_ratio=0.5385,contact_sheets/duplicate_review/review_0240_duplicate_review.png,,,
REVIEW_0241,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\90130058.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/90130058.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4557; pixel_corr=0.9993; SSIM=0.9980; hist_corr=0.9972; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0241_duplicate_review.png,,,
REVIEW_0242,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\_afe8d134-4e76-11e6-8d8d-a42edc5c5383.jpg,Saw-scaled Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/_afe8d134-4e76-11e6-8d8d-a42edc5c5383.jpg,TEST,YES,pHash=0; dHash=1; aHash=0; aspect_delta=0.4891; pixel_corr=0.9998; SSIM=0.9985; hist_corr=0.9995; ORB_good=12; ORB_inliers=7; ORB_inlier_ratio=0.5833,contact_sheets/frozen_test_review/review_0242_frozen_test_review.png,,,
REVIEW_0243,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\_DSC0260.jpg,Saw-scaled Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/_DSC0260.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.3800; pixel_corr=0.9994; SSIM=0.9982; hist_corr=0.9996; ORB_good=14; ORB_inliers=9; ORB_inlier_ratio=0.6429,contact_sheets/frozen_test_review/review_0243_frozen_test_review.png,,,
REVIEW_0244,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\carpet_viper_2.jpg,Saw-scaled Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/carpet_viper_2.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.3730; pixel_corr=0.9997; SSIM=0.9962; hist_corr=0.9964; ORB_good=18; ORB_inliers=15; ORB_inlier_ratio=0.8333,contact_sheets/frozen_test_review/review_0244_frozen_test_review.png,,,
REVIEW_0245,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\CY025J-1.jpg,Saw-scaled Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/CY025J-1.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.3359; pixel_corr=0.9998; SSIM=0.9971; hist_corr=0.9995; ORB_good=12; ORB_inliers=5; ORB_inlier_ratio=0.4167,contact_sheets/frozen_test_review/review_0245_frozen_test_review.png,,,
REVIEW_0246,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Desktop14 copy.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/Desktop14 copy.jpg,VALIDATION,NO,pHash=2; dHash=1; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9974; hist_corr=0.9999; ORB_good=32; ORB_inliers=14; ORB_inlier_ratio=0.4375,contact_sheets/duplicate_review/review_0246_duplicate_review.png,,,
REVIEW_0247,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64402010_001.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64402010_001.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3388; pixel_corr=0.9990; SSIM=0.9967; hist_corr=0.9988; ORB_good=18; ORB_inliers=13; ORB_inlier_ratio=0.7222,contact_sheets/duplicate_review/review_0247_duplicate_review.png,,,
REVIEW_0248,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Echis_carinatus(Saw_Scaled_Viper)_Phansad.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Echis_carinatus(Saw_Scaled_Viper)_Phansad.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3470; pixel_corr=0.9994; SSIM=0.9983; hist_corr=0.9946; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0248_duplicate_review.png,,,
REVIEW_0249,"C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\flat,1000x1000,075,f.u4.jpg",Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,"validation/Venomous_Snake/flat,1000x1000,075,f.u4.jpg",VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4060; pixel_corr=0.9997; SSIM=0.9981; hist_corr=0.9995; ORB_good=16; ORB_inliers=15; ORB_inlier_ratio=0.9375,contact_sheets/duplicate_review/review_0249_duplicate_review.png,,,
REVIEW_0250,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\ht_saw_scaled_viper_heart_attack_treatment_lpl_130221_wmain.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/ht_saw_scaled_viper_heart_attack_treatment_lpl_130221_wmain.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9995; SSIM=0.9966; hist_corr=0.9959; ORB_good=18; ORB_inliers=15; ORB_inlier_ratio=0.8333,contact_sheets/duplicate_review/review_0250_duplicate_review.png,,,
REVIEW_0251,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\img_2505.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/img_2505.jpg,VALIDATION,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.2497; pixel_corr=0.9989; SSIM=0.9968; hist_corr=0.9972; ORB_good=5; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0251_duplicate_review.png,,,
REVIEW_0252,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\IMG_3806-2.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/IMG_3806-2.jpg,TRAIN,NO,pHash=0; dHash=2; aHash=0; aspect_delta=0.3341; pixel_corr=0.9991; SSIM=0.9976; hist_corr=0.9988; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0252_duplicate_review.png,,,
REVIEW_0253,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\IMG_3808-2.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/IMG_3808-2.jpg,TRAIN,NO,pHash=0; dHash=2; aHash=0; aspect_delta=0.2950; pixel_corr=0.9997; SSIM=0.9974; hist_corr=0.9993; ORB_good=18; ORB_inliers=18; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0253_duplicate_review.png,,,
REVIEW_0254,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\IMG_4588.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/IMG_4588.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9996; SSIM=0.9990; hist_corr=0.9943; ORB_good=5; ORB_inliers=4; ORB_inlier_ratio=0.8000,contact_sheets/duplicate_review/review_0254_duplicate_review.png,,,
REVIEW_0255,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_001.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_001 (2).jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9993; SSIM=0.9978; hist_corr=0.9991; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0255_duplicate_review.png,,,
REVIEW_0256,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_002.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/maxresdefault_002 (4).jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2492; pixel_corr=0.9997; SSIM=0.9985; hist_corr=0.9992; ORB_good=13; ORB_inliers=11; ORB_inlier_ratio=0.8462,contact_sheets/duplicate_review/review_0256_duplicate_review.png,,,
REVIEW_0257,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_003.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_003 (2).jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3687; pixel_corr=0.9995; SSIM=0.9983; hist_corr=1.0000; ORB_good=17; ORB_inliers=8; ORB_inlier_ratio=0.4706,contact_sheets/duplicate_review/review_0257_duplicate_review.png,,,
REVIEW_0258,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_006.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_006 (2).jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9995; SSIM=0.9987; hist_corr=0.9982; ORB_good=9; ORB_inliers=5; ORB_inlier_ratio=0.5556,contact_sheets/duplicate_review/review_0258_duplicate_review.png,,,
REVIEW_0259,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_007.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_007 (2).jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9996; SSIM=0.9970; hist_corr=0.9998; ORB_good=10; ORB_inliers=5; ORB_inlier_ratio=0.5000,contact_sheets/duplicate_review/review_0259_duplicate_review.png,,,
REVIEW_0260,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_008.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_008.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9998; SSIM=0.9980; hist_corr=0.9995; ORB_good=15; ORB_inliers=13; ORB_inlier_ratio=0.8667,contact_sheets/duplicate_review/review_0260_duplicate_review.png,,,
REVIEW_0261,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_009.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_009.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9990; SSIM=0.9972; hist_corr=0.9996; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0261_duplicate_review.png,,,
REVIEW_0262,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\saw-scale-viper.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/saw-scale-viper.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=1; aspect_delta=0.4750; pixel_corr=0.9939; SSIM=0.9842; hist_corr=0.9999; ORB_good=6; ORB_inliers=5; ORB_inlier_ratio=0.8333,contact_sheets/duplicate_review/review_0262_duplicate_review.png,,,
REVIEW_0263,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw-Scaled-Viper-1 copy-X2.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Saw-Scaled-Viper-1 copy-X2.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3336; pixel_corr=0.9994; SSIM=0.9983; hist_corr=0.9992; ORB_good=19; ORB_inliers=18; ORB_inlier_ratio=0.9474,contact_sheets/duplicate_review/review_0263_duplicate_review.png,,,
REVIEW_0264,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4119; pixel_corr=0.9998; SSIM=0.9965; hist_corr=0.9999; ORB_good=16; ORB_inliers=13; ORB_inlier_ratio=0.8125,contact_sheets/duplicate_review/review_0264_duplicate_review.png,,,
REVIEW_0265,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\saw-scaled-viper_006.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/saw-scaled-viper_006.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4328; pixel_corr=0.9998; SSIM=0.9991; hist_corr=0.9995; ORB_good=10; ORB_inliers=9; ORB_inlier_ratio=0.9000,contact_sheets/duplicate_review/review_0265_duplicate_review.png,,,
REVIEW_0266,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw-Scaled-Viper_012.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Saw-Scaled-Viper_012.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4901; pixel_corr=0.9995; SSIM=0.9970; hist_corr=0.9994; ORB_good=5; ORB_inliers=4; ORB_inlier_ratio=0.8000,contact_sheets/duplicate_review/review_0266_duplicate_review.png,,,
REVIEW_0267,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw-scaled_viper_egg.JPG,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/Saw-scaled_viper_egg.JPG,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9992; SSIM=0.9972; hist_corr=0.9997; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0267_duplicate_review.png,,,
REVIEW_0268,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\saw_scaled_kid_with_biggie.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/saw_scaled_kid_with_biggie.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=1; aspect_delta=0.5225; pixel_corr=0.9985; SSIM=0.9968; hist_corr=0.9961; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0268_duplicate_review.png,,,
REVIEW_0269,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw_scaled_viper_001.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Saw_scaled_viper_001.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4234; pixel_corr=0.9998; SSIM=0.9973; hist_corr=0.9995; ORB_good=0; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0269_duplicate_review.png,,,
REVIEW_0270,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\SawScaledBG.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/SawScaledBG.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9994; SSIM=0.9976; hist_corr=0.9998; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0270_duplicate_review.png,,,
REVIEW_0271,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Sind-saw-scaled-viper_001.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/Sind-saw-scaled-viper_001.jpg,VALIDATION,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.4415; pixel_corr=0.9996; SSIM=0.9956; hist_corr=0.9999; ORB_good=11; ORB_inliers=7; ORB_inlier_ratio=0.6364,contact_sheets/duplicate_review/review_0271_duplicate_review.png,,,
REVIEW_0272,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Snakebite-DNase-saw-scaled-viper-31cd25oj9az8gi7dpey1vk.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/Snakebite-DNase-saw-scaled-viper-31cd25oj9az8gi7dpey1vk.jpg,VALIDATION,NO,pHash=2; dHash=1; aHash=0; aspect_delta=0.4082; pixel_corr=0.9999; SSIM=0.9977; hist_corr=0.9998; ORB_good=14; ORB_inliers=12; ORB_inlier_ratio=0.8571,contact_sheets/duplicate_review/review_0272_duplicate_review.png,,,
REVIEW_0273,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\SNP00571.jpg,Saw-scaled Viper,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/SNP00571.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4600; pixel_corr=0.9995; SSIM=0.9974; hist_corr=0.9999; ORB_good=6; ORB_inliers=4; ORB_inlier_ratio=0.6667,contact_sheets/duplicate_review/review_0273_duplicate_review.png,,,
REVIEW_0274,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\1438852857sub head shot-2.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/1438852857sub head shot-2.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4141; pixel_corr=0.9998; SSIM=0.9979; hist_corr=0.9992; ORB_good=8; ORB_inliers=7; ORB_inlier_ratio=0.8750,contact_sheets/duplicate_review/review_0274_duplicate_review.png,,,
REVIEW_0275,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\4cb43071ca703cf4778dd7473d3dfab8.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/4cb43071ca703cf4778dd7473d3dfab8.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9988; SSIM=0.9958; hist_corr=0.9996; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0275_duplicate_review.png,,,
REVIEW_0276,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\6b6da31906462414e878d1dd90aa146c--snake-wallpaper-hd-wallpaper.jpg,Spectacled Cobra,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/6b6da31906462414e878d1dd90aa146c--snake-wallpaper-hd-wallpaper.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.5245; pixel_corr=0.9997; SSIM=0.9974; hist_corr=0.9998; ORB_good=14; ORB_inliers=7; ORB_inlier_ratio=0.5000,contact_sheets/frozen_test_review/review_0276_frozen_test_review.png,,,
REVIEW_0277,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\6O4A0379.jpg,Spectacled Cobra,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/6O4A0379.jpg,TEST,YES,pHash=0; dHash=0; aHash=1; aspect_delta=0.3333; pixel_corr=0.9997; SSIM=0.9962; hist_corr=1.0000; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/frozen_test_review/review_0277_frozen_test_review.png,,,
REVIEW_0278,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\6O4A0409.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/6O4A0409.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3333; pixel_corr=0.9994; SSIM=0.9970; hist_corr=0.9998; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0278_duplicate_review.png,,,
REVIEW_0279,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\6O4A0417.jpg,Spectacled Cobra,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/6O4A0417.jpg,TEST,YES,pHash=0; dHash=1; aHash=0; aspect_delta=0.3333; pixel_corr=0.9993; SSIM=0.9969; hist_corr=0.9997; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/frozen_test_review/review_0279_frozen_test_review.png,,,
REVIEW_0280,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\9619492326_56aa145611_b.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/9619492326_56aa145611_b.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.6680; pixel_corr=0.9996; SSIM=0.9977; hist_corr=0.9981; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0280_duplicate_review.png,,,
REVIEW_0281,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\a28044f3db3d514d2fad5316904626c8_giant.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/a28044f3db3d514d2fad5316904626c8_giant.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3510; pixel_corr=0.9996; SSIM=0.9970; hist_corr=0.9983; ORB_good=11; ORB_inliers=7; ORB_inlier_ratio=0.6364,contact_sheets/duplicate_review/review_0281_duplicate_review.png,,,
REVIEW_0282,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\an-indian-or-spectacled-cobra-naja-naja-hooding-details-of-the-back-a2c9e6.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/an-indian-or-spectacled-cobra-naja-naja-hooding-details-of-the-back-a2c9e6.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3681; pixel_corr=0.9998; SSIM=0.9985; hist_corr=0.9990; ORB_good=10; ORB_inliers=7; ORB_inlier_ratio=0.7000,contact_sheets/duplicate_review/review_0282_duplicate_review.png,,,
REVIEW_0283,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\cobra-07.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/cobra-07.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3096; pixel_corr=0.9995; SSIM=0.9973; hist_corr=0.9986; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0283_duplicate_review.png,,,
REVIEW_0284,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\cobra_042611-8.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/cobra_042611-8.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.5182; pixel_corr=0.9994; SSIM=0.9984; hist_corr=0.9981; ORB_good=5; ORB_inliers=4; ORB_inlier_ratio=0.8000,contact_sheets/duplicate_review/review_0284_duplicate_review.png,,,
