relative_path,filename,extension,parent_label,species_label,intended_model_class,width,height,channels_or_mode,file_size_bytes,sha256,perceptual_hash,dhash,readable,exact_duplicate_group,near_duplicate_group,source_group_id,existing_dataset_match,existing_split_match,label_conflict,provenance_status,audit_status,review_reason,image_format,aspect_ratio,integrity_error,truncated_warning
Non-Venomous/Common Rat Snake/Ptyas_mucosus_03.JPG,Ptyas_mucosus_03.JPG,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,640,480,RGB,143556,c25d3bda814dbdf1ce6ff9d0094279f99bfe153d7d4fe9710402cd65102361dd,b6e69b34e60cf803,6f5cd966cc1b76c9,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Common Rat Snake/Ptyas_mucosus_04.JPG,Ptyas_mucosus_04.JPG,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,640,480,RGB,146118,ecf3a889d2ee9b330e662175c9999d84447c8ce4c96ca4825a0d60105531fae8,c1f54992234fac57,c69a36ccccb060c3,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.333333,,False
Non-Venomous/Common Rat Snake/Ptyas_mucosus_05.JPG,Ptyas_mucosus_05.JPG,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,640,480,RGB,183476,3bc0f54cc72bd8cbcee194c3f184a05b0190cd64915fd6c7d38ace5f7f606149,a4b59b7a658d4893,e4bcf6c68fa37ac0,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Common Rat Snake/Pytas-mucosus-Bob-Burgess-permissioned.jpg,Pytas-mucosus-Bob-Burgess-permissioned.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,1000,380,RGB,243732,004c97521830249a71e7a2b73e4037f450c4cd05fa90a530d664a3fc2635aff6,ba95c846cb65163b,91bd3e4b492d2333,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,2.631579,,False
Non-Venomous/Common Rat Snake/rat_8jul07_1a.jpg,rat_8jul07_1a.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,800,536,RGB,182015,8be816ef70e8d7adb329ef1e2a7a6c4a78898ca3ac735c217b2a95758fff3e62,f864978b4e4c629e,6b9aadb739193879,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.492537,,False
Non-Venomous/Common Rat Snake/Rat_snake.jpg,Rat_snake.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,320,213,RGB,38201,516c88583433b98411cc18c3a4584802e979175c80e3aa0355d564173179eb7a,c28f8d3b1825753d,eb61c48da9898382,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.502347,,False
Non-Venomous/Common Rat Snake/rat_snake_800_Richmond_fs_fs.jpg,rat_snake_800_Richmond_fs_fs.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,500,335,RGB,95662,30f09b61fcfa1f3cf6cda8a6bca18cc97eaac53e9aec12f1447dee320c96e30d,824a0cbcdf85d8d7,76c3cdcc2cb7de65,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.492537,,False
Non-Venomous/Common Rat Snake/ratsnake-basking-on-forest_med_hr.jpeg,ratsnake-basking-on-forest_med_hr.jpeg,.jpeg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,400,266,RGB,39126,ac22b334e6431772b8677cd7150348b2d659472b56f81e9569ec9bf3c8d9d31b,e22cd2f2e91e164e,a5872733934ccc93,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.503759,,False
Non-Venomous/Common Rat Snake/ratsnake.jpg,ratsnake.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,450,600,RGB,74676,4df4dd3bff05f92345b2eb68e55e41aad0a0dcefaeaed63dca57f32f13b5753d,95347ac7b59ac035,9494b0f8cec0f128,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,0.75,,False
Non-Venomous/Common Rat Snake/ratsnake3.jpg,ratsnake3.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,480,320,RGB,71559,d604e53216da1fcf68388a0a99fda64347b6176c45b2ca82b81fd878ed79f154,84e1464dd3c10fbf,e28f77da5df5a475,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.5,,False
Non-Venomous/Common Rat Snake/ratsnake4734.jpg,ratsnake4734.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,450,338,RGB,39874,43a503a9487ca01c38b9fbccfbbb6df13b9e20b6b2b7075f66c9b5c6d6faa26a,ed0b50742f96b28d,bed2c763338d5083,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.331361,,False
Non-Venomous/Common Rat Snake/snake-rat-snake.jpg,snake-rat-snake.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,400,300,RGB,39965,927d5142cf9ef6809edca9f0a481a4ebb7c6cd5370b89d6756c60dfa365e2048,a385460fdd90b6dc,c6ce8e9b334fc9cd,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Common Rat Snake/snake-removal-athens-ga.jpg,snake-removal-athens-ga.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,600,450,RGB,239577,2359d14acccfa68656d1561bc185ed50047f5745d7f5f835886a83fda038eff3,e91abae4c2b03e3c,955333d336471633,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Common Rat Snake/Snake.jpg,Snake.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,640,397,RGB,156639,ef89a54b914371244354ef3a645d720428c518905d7d91f72edf18d56a8f63c0,909dd64f23d1596c,c828b09c27938cad,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.612091,,False
Non-Venomous/Common Rat Snake/snake020.jpg,snake020.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,1000,750,RGB,204558,de32314023024a1a9b42692d0d0c247404a3733f28a29a7a2d1429199bae658a,a3379c68e1c6964b,d21b4acec3cfe3d9,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.333333,,False
Non-Venomous/Common Rat Snake/snake6-25-13b.jpg,snake6-25-13b.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,275,217,RGB,50990,fa42141152fe8643539fecd15d98312874b315a803a4cd19989d5e1134bf2b64,8f35c0673c93de48,56c9782e6645c9b9,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.267281,,False
Non-Venomous/Common Rat Snake/snake_black_rat.jpg,snake_black_rat.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,432,324,RGB,192491,e0af9d78e94e5f6f802f25199a49dde84a4b44112793369659abd7c8c642dbcc,ea7ac1871795ba81,4b830b1d4d278378,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Common Rat Snake/top-ptyas-mucosa-indian-rat-snake-bottom-naja-naja-common-indian-cobra-AT1H2X.jpg,top-ptyas-mucosa-indian-rat-snake-bottom-naja-naja-common-indian-cobra-AT1H2X.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,1300,961,RGB,129207,513d1b225b82bacadf637ea0c8a26250a9c6a639e5eb4f66095102268933e5f6,93587e26c39a7c23,14c130f8cf0f6e4e,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.352758,,False
Non-Venomous/Common Rat Snake/unnamed.png,unnamed.png,.png,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,512,339,RGB,284132,25ea03918f09a5d8dbeb16e2e8bf78162509356a20e53f5b118a10ed7279bb3a,954b84613b5ad9b5,d0ce50391e98a4ec,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,PNG,1.510324,,False
Non-Venomous/Common Rat Snake/western-rat-snake-texas-ratsnake-black-rat-snake-pilot-black-snake-ebnm1g.jpg,western-rat-snake-texas-ratsnake-black-rat-snake-pilot-black-snake-ebnm1g.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,450,320,RGB,71246,0b483d7cef7269366cf79a012bfd73ae58b71965bb6eb212cc4f9b200883b331,8174a74bfa47e10b,8ebed69439c2ccd7,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.40625,,False
Non-Venomous/Common Rat Snake/white-bellied-rat-snake_0115.jpg,white-bellied-rat-snake_0115.jpg,.jpg,Non-Venomous,Common Rat Snake,Non_Venomous_Snake,400,300,RGB,52315,872c2b0e792428a5557a3c955d4182b5e3ade9dab0748f1f541d4647ffc7a68b,e838c11fe2ca527d,bb12968d3b3b23c9,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Common Sand Boa/03000026807_01_f.jpg,03000026807_01_f.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1024,768,RGB,241874,e428301c7b4cf809a975dbe16dda2284ed9c80bd363951fe61156603e36ff875,d1973c72d2c70ad8,fcfa62d894528298,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Common Sand Boa/0604.jpeg,0604.jpeg,.jpeg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1024,768,RGB,480346,f5d56a1d6e4c2200911aeaf6f04f367e14d1d459b54bb2739ff3a027d731e112,e04911fb4c4fc774,50b1d6e7a7470ab6,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.333333,,False
Non-Venomous/Common Sand Boa/0844.jpeg,0844.jpeg,.jpeg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,432,288,RGB,99485,f5f95e5295c19b20049ce39602152bf2d2cdaecda2c53ee07711c4597c826c87,ee308539d28f3996,3d26372725136a64,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.5,,False
Non-Venomous/Common Sand Boa/1157751.jpg,1157751.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,502,337,RGB,311955,d067c6dd450116f183f0d0900cd2df3f67e2281cbca0f3df04813b1f9f687c45,af0de03093cfcd2c,92bf63793f171eac,True,,,,True,TEST,False,NOT VERIFIED,LEAKAGE_RISK,near-duplicate candidate matching existing TEST image (HIGH_CONFIDENCE_NEAR_DUPLICATE),JPEG,1.489614,,False
Non-Venomous/Common Sand Boa/1200px-Eryx_jaculus.jpg,1200px-Eryx_jaculus.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1200,788,RGB,262114,aa81c22760a6ccde6258b4c6bcd2c4be48a0db28c90f0e70c2f3ce68dc7419cd,fdd88252a43d2dd8,2690322680096cef,True,,,,True,TEST,False,NOT VERIFIED,LEAKAGE_RISK,near-duplicate candidate matching existing TEST image (HIGH_CONFIDENCE_NEAR_DUPLICATE),JPEG,1.522843,,False
Non-Venomous/Common Sand Boa/20141005_190516.jpg,20141005_190516.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,3264,2448,RGB,1889546,e2a22fce15584abd501492bf3e0b0696048c240a823b6bb763a686fec34e17e9,c7700fb55e037895,c0c983d8f4c8e860,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Common Sand Boa/300px-Boa.jpg,300px-Boa.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,300,187,RGB,40257,547b58bd79989676c21c29b07137546cf737a67a851f4526c5f60e0876d5eeda,cc78b1039689deb6,d98921a26563f3e8,True,,,,True,TEST,False,NOT VERIFIED,LEAKAGE_RISK,near-duplicate candidate matching existing TEST image (HIGH_CONFIDENCE_NEAR_DUPLICATE),JPEG,1.604278,,False
Non-Venomous/Common Sand Boa/3121447067_f9ce8f7a98_b.jpg,3121447067_f9ce8f7a98_b.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1024,768,RGB,262693,a3c6bfdd3c1dee1847e41c68b91fc0cc8f6c20ef207621e55eabd6474d81f7be,afc4e41b84b7dc60,c696375fdb5b4b46,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Non-Venomous/Common Sand Boa/450-27504292-common-sand-boa-snake.jpg,450-27504292-common-sand-boa-snake.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,450,308,RGB,36349,441bcb0193e6a2ebefdd13965ff9adb255dabb481ca5e68e9191e7f2f9ecb7f1,ba94494e9c73cd32,ac39183c2d234913,True,,,,True,TEST,False,NOT VERIFIED,LEAKAGE_RISK,near-duplicate candidate matching existing TEST image (HIGH_CONFIDENCE_NEAR_DUPLICATE),JPEG,1.461039,,False
Non-Venomous/Common Sand Boa/50300131.jpg,50300131.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,500,333,RGB,68044,bb0f28e724e8df1f7835cdd55af0a5968adfc5ba4cac66e3fe9aaececce687e2,ad9ec0652e6d3698,46103e0b0f0e0321,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.501502,,False
Non-Venomous/Common Sand Boa/71cca88c06df3d66ba9bbc5c79ec7bc7.jpg,71cca88c06df3d66ba9bbc5c79ec7bc7.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,800,800,RGB,261733,65514d028850aa9d6a5e05344b27bca965f56599d61d554ccc5b3504bda2e844,b2cbc0b72f4b3099,e0e0190f5f2cea9c,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.0,,False
Non-Venomous/Common Sand Boa/87.jpg,87.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,828,540,RGB,160290,4e983cadad74d51c7574a2968a2f0e2fcdd8fb2c611641d691f34091d046d0ec,9e1f6958a6619665,d472285c6438b3c4,True,,,,False,,False,NOT VERIFIED,PROVENANCE_REVIEW,source provenance and training reuse rights not verified,JPEG,1.533333,,False
Non-Venomous/Common Sand Boa/a57b14f8130c77339a33b5f7c40a0952--beautiful-snakes-sands.jpg,a57b14f8130c77339a33b5f7c40a0952--beautiful-snakes-sands.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,640,479,RGB,134435,ac4ea14d1591ce9a1f7d32b678b1867b4311489e9ac6560dfb0c3e8f7c79d01f,bbc0f09bc06f2e34,c11c0d63fa79781c,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.336117,,False
Non-Venomous/Common Sand Boa/Arabian-sand-boa-hatching.jpg,Arabian-sand-boa-hatching.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,650,493,RGB,122295,427e2e92ed81b869ef77235f179d2ac9a1d242741adf35058dd18aff263d1f0f,9778e0853ea5d0f2,8b19dc786ce8e460,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.318458,,False
Non-Venomous/Common Sand Boa/Arabian-sand-boa-head-detail.jpg,Arabian-sand-boa-head-detail.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,650,435,RGB,64885,43d3e358b70436e823212fd44b4bd60ab19ab6aeeb2037a6722ae2cb50fac631,f036f37198e1e618,1b0e6ce6b88f1a1d,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.494253,,False
Non-Venomous/Common Sand Boa/Arabian-sand-boa-on-top-of-sand.jpg,Arabian-sand-boa-on-top-of-sand.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,650,435,RGB,83100,5946dbaba9c663f1674d58b944c066340b8c51cd67e63a7019e1e749deb68d28,c375bcdac1650f12,8c304ec6c8631a2d,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.494253,,False
Non-Venomous/Common Sand Boa/arabian-sand-boa-pattern.jpg,arabian-sand-boa-pattern.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,650,495,RGB,159111,29244bf0cba22c640a6462a6ebfb2c0f0ae111bb76fd2d483571c1028c4fc8bd,aeef90f7c07c8058,946627272b6e14b3,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.313131,,False
Non-Venomous/Common Sand Boa/Arabian-sand-boa.jpg,Arabian-sand-boa.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,650,435,RGB,102014,3876c7d913d2f7ecf24250938fdc54383ced4c12636aee4bc546cf7e2725cf0d,e0701df9f2874c8e,989cf5cd9593cc70,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.494253,,False
Non-Venomous/Common Sand Boa/common-sand-boa-gongylophis-conicus-non-venomous-common-BXKTGW.jpg,common-sand-boa-gongylophis-conicus-non-venomous-common-BXKTGW.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1300,956,RGB,207750,89acb06238744a835e2ebd084d2a2f5774c4c0fc63e3bda347cfda39d493e7df,d1346f19ed83970c,e0a4dcc8b0d8f843,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.359833,,False
Non-Venomous/Common Sand Boa/common-sand-boa-gongylophis-conicus-non-venomous-common-C68YX7.jpg,common-sand-boa-gongylophis-conicus-non-venomous-common-C68YX7.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1300,956,RGB,262461,6d2d60a7150180e0efc0a876f91782110be0cd17405eab5cb5407e72ad161fa2,9796601d6f10f396,f0e86c686078f04b,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.359833,,False
Non-Venomous/Common Sand Boa/common-sand-boa-gongylophis-conicus-non-venomous-common-c68yx7_001.jpg,common-sand-boa-gongylophis-conicus-non-venomous-common-c68yx7_001.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,450,320,RGB,53361,9e656b82e2e387f49bfe39a653e86bc809cb6da552035f34c5f5c057dce9c521,9717e04de558b316,f0f8ecf86070b0d4,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.40625,,False
Non-Venomous/Common Sand Boa/common-sand-boa-gongylophis-conicus-non-venomous-common-c68yy3.jpg,common-sand-boa-gongylophis-conicus-non-venomous-common-c68yy3.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,640,446,RGB,103660,7c40cbf63b70e01a35c17d152c184b658fb83a46f21b91db764cfc0040c2e5a3,cf35d052834bb34d,d8b65247696d71da,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.434978,,False
Non-Venomous/Common Sand Boa/common-sand-boa-gongylophis-conicus-non-venomous-common-C68YY3_001.jpg,common-sand-boa-gongylophis-conicus-non-venomous-common-C68YY3_001.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1300,956,RGB,219375,e3d53c52143cc5aae37196fb1feb77fd8fc2129f441d7fe2250005e7da18f62c,ceb551d263893399,d8365247696d734a,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.359833,,False
Non-Venomous/Common Sand Boa/common-sand-boa-gongylophis-conicus-non-venomous-common-CC0C30.jpg,common-sand-boa-gongylophis-conicus-non-venomous-common-CC0C30.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1300,960,RGB,363893,425557082dd83f2454b8b6c35ac801d68cbd10df19be16e207ad610bc2c9db77,c4887b8727b35ad8,a3b2b5aad4a81849,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.354167,,False
Non-Venomous/Common Sand Boa/common-sand-boa-gongylophis-conicus-non-venomous-common-marol-andheri-b8em6g.jpg,common-sand-boa-gongylophis-conicus-non-venomous-common-marol-andheri-b8em6g.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,300,470,RGB,77714,a2206f0f813e44373365ea4ad84b0b931b3b8e160984443f25087800f5ec1357,9a4ead63fe1ac114,4937b8ada9dbb9b7,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.638298,,False
Non-Venomous/Common Sand Boa/common-sand-boa-gongylophis-conicus-non-venomous-common-marol-andheri-B8EM8G.jpg,common-sand-boa-gongylophis-conicus-non-venomous-common-marol-andheri-B8EM8G.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1300,956,RGB,320510,8de6580d295087f649d5036d246f7d2b052bf86428b6109eb1f817e6a2df1c38,bb8d50904f937ab1,da925b6a76399849,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.359833,,False
Non-Venomous/Common Sand Boa/common-sand-boa-gongylophis-conicus-non-venomous-kept-in-basket-for-AT2BGJ.jpg,common-sand-boa-gongylophis-conicus-non-venomous-kept-in-basket-for-AT2BGJ.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1300,935,RGB,235809,ca4f285a3f39498f5758707097bb2248d1332d3af48f1d7edb9b3a2fa58f90a8,c1c17e8ae8c069fe,f1c4d0d0f1e0e469,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.390374,,False
Non-Venomous/Common Sand Boa/common-sand-boa-mumbai-india-F7NF7T.jpg,common-sand-boa-mumbai-india-F7NF7T.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1300,956,RGB,153824,65d81dd9532f043c3a9409ce95d35e7645603248bec000da398d5f7079e17897,e2e694875a9c69c9,2d4e9715518f7e4b,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.359833,,False
Non-Venomous/Common Sand Boa/common_sand_boa_by_sippyphotography-d68ltcg.jpg,common_sand_boa_by_sippyphotography-d68ltcg.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,1024,683,RGB,129771,bbb7597fb4ca4e7992421ce247800e1a8e7cc78ce71cbe6eac7dc9aee43905d9,e5e61633615a8d35,4c67668796d23c92,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.499268,,False
Non-Venomous/Common Sand Boa/DSC_0002r_(2).jpg,DSC_0002r_(2).jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,602,400,RGB,79226,38453eb4019743ac61e25096beee1c7a39eb5e393e92426f0beed63f8e8c04d0,8e5869c776783383,b0f1b9a46961637e,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.505,,False
Non-Venomous/Common Sand Boa/DSC_0023r.jpg,DSC_0023r.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,602,400,RGB,86418,2f0dfa49e233ea9dce696395900de2a296c2f18bae2d98eaa7204310164fd87d,e6529babb449c4b2,190d44a4ae67532c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.505,,False
Non-Venomous/Common Sand Boa/econf.jpg,econf.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,449,240,RGB,27324,cc305a6d504f9a3665cd093c5500618ad71027028fe5bdc65d9fe4aeac9b1195,e0469d3956d962dc,ccece5cd059792d2,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.870833,,False
Non-Venomous/Common Sand Boa/econmfj.jpg,econmfj.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,372,288,RGB,28662,b1b6048e124e7f60c5000bdc2a993f0cea1a43dfcc31360e0c55cbe883fbad59,9425570b5e2f9a66,f496a2aaa632e030,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.291667,,False
Non-Venomous/Common Sand Boa/ejpersic.jpg,ejpersic.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,400,330,RGB,56241,0f127f34f4c205db7cf633398c6df9f114e746adeff8c7de3000b99894560f75,a0c3c4ece1e6e6e2,c293cdd91b35e7c6,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.212121,,False
Non-Venomous/Common Sand Boa/emm_m1.jpg,emm_m1.jpg,.jpg,Non-Venomous,Common Sand Boa,Non_Venomous_Snake,570,288,RGB,47871,2e91a0437ddfabc0c7d4c4a1f5da702440e479abdfcd0a5c12164f410ffb38ae,ac8c9f43e135c2ec,6876b68ecbcd7432,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.979167,,False
